hb,hb_name,wdate,year,month,day,iswinter,age_band,admissions,avg_20182019,percent_var
S92000003,All Scotland,2021-09-26,2021,9,26,FALSE,75+,165,NA,NA
S92000003,All Scotland,2021-10-03,2021,10,3,TRUE,75+,163,NA,NA
S92000003,All Scotland,2021-10-10,2021,10,10,TRUE,75+,184,NA,NA
S92000003,All Scotland,2021-10-17,2021,10,17,TRUE,75+,171,NA,NA
S92000003,All Scotland,2021-10-24,2021,10,24,TRUE,75+,194,NA,NA
S92000003,All Scotland,2021-10-31,2021,10,31,TRUE,75+,174,NA,NA
S92000003,All Scotland,2021-11-07,2021,11,7,TRUE,75+,141,NA,NA
S92000003,All Scotland,2021-11-14,2021,11,14,TRUE,75+,100,NA,NA
S92000003,All Scotland,2021-11-21,2021,11,21,TRUE,75+,82,NA,NA
S92000003,All Scotland,2021-11-28,2021,11,28,TRUE,75+,59,NA,NA
S92000003,All Scotland,2021-12-05,2021,12,5,TRUE,75+,69,NA,NA
S92000003,All Scotland,2021-12-12,2021,12,12,TRUE,75+,54,NA,NA
S92000003,All Scotland,2021-12-19,2021,12,19,TRUE,75+,48,NA,NA
S92000003,All Scotland,2021-12-26,2021,12,26,TRUE,75+,96,NA,NA
S92000003,All Scotland,2022-01-02,2022,1,2,TRUE,75+,224,NA,NA
S92000003,All Scotland,2022-01-09,2022,1,9,TRUE,75+,225,NA,NA
S92000003,All Scotland,2022-01-16,2022,1,16,TRUE,75+,172,NA,NA
S92000003,All Scotland,2022-01-23,2022,1,23,TRUE,75+,153,NA,NA
S92000003,All Scotland,2022-01-30,2022,1,30,TRUE,75+,123,NA,NA
S92000003,All Scotland,2022-02-06,2022,2,6,TRUE,75+,107,NA,NA
S92000003,All Scotland,2022-02-13,2022,2,13,TRUE,75+,121,NA,NA
S92000003,All Scotland,2022-02-20,2022,2,20,TRUE,75+,160,NA,NA
S92000003,All Scotland,2022-02-27,2022,2,27,TRUE,75+,217,NA,NA
S92000003,All Scotland,2022-03-06,2022,3,6,TRUE,75+,214,NA,NA
S92000003,All Scotland,2022-03-13,2022,3,13,TRUE,75+,289,NA,NA
S92000003,All Scotland,2022-03-20,2022,3,20,TRUE,75+,347,NA,NA
S92000003,All Scotland,2022-03-27,2022,3,27,TRUE,75+,318,NA,NA
S92000003,All Scotland,2022-04-03,2022,4,3,FALSE,75+,356,NA,NA
S92000003,All Scotland,2022-04-10,2022,4,10,FALSE,75+,304,NA,NA
S92000003,All Scotland,2022-04-17,2022,4,17,FALSE,75+,229,NA,NA
S92000003,All Scotland,2022-04-24,2022,4,24,FALSE,75+,191,NA,NA
S92000003,All Scotland,2022-05-01,2022,5,1,FALSE,75+,157,NA,NA
S92000003,All Scotland,2022-05-08,2022,5,8,FALSE,75+,110,NA,NA
S92000003,All Scotland,2022-05-15,2022,5,15,FALSE,75+,131,NA,NA
S92000003,All Scotland,2022-05-22,2022,5,22,FALSE,75+,85,NA,NA
S92000003,All Scotland,2022-05-29,2022,5,29,FALSE,75+,94,NA,NA
S92000003,All Scotland,2022-06-05,2022,6,5,FALSE,75+,93,NA,NA
S92000003,All Scotland,2022-06-12,2022,6,12,FALSE,75+,156,NA,NA
S92000003,All Scotland,2022-06-19,2022,6,19,FALSE,75+,201,NA,NA
S92000003,All Scotland,2022-06-26,2022,6,26,FALSE,75+,288,NA,NA
S92000003,All Scotland,2022-07-03,2022,7,3,FALSE,75+,299,NA,NA
S92000003,All Scotland,2022-07-10,2022,7,10,FALSE,75+,324,NA,NA
S92000003,All Scotland,2022-07-17,2022,7,17,FALSE,75+,271,NA,NA
S92000003,All Scotland,2022-07-24,2022,7,24,FALSE,75+,248,NA,NA
S92000003,All Scotland,2022-07-31,2022,7,31,FALSE,75+,177,NA,NA
S92000003,All Scotland,2022-08-07,2022,8,7,FALSE,75+,125,NA,NA
S92000003,All Scotland,2022-08-14,2022,8,14,FALSE,75+,122,NA,NA
S92000003,All Scotland,2022-08-21,2022,8,21,FALSE,75+,103,NA,NA
S92000003,All Scotland,2022-08-28,2022,8,28,FALSE,75+,95,NA,NA
S92000003,All Scotland,2022-09-04,2022,9,4,FALSE,75+,118,NA,NA
S92000003,All Scotland,2022-09-11,2022,9,11,FALSE,75+,124,NA,NA
S92000003,All Scotland,2022-09-18,2022,9,18,FALSE,75+,111,NA,NA
S92000003,All Scotland,2022-09-25,2022,9,25,FALSE,75+,98,NA,NA
S92000003,All Scotland,2022-10-02,2022,10,2,TRUE,75+,100,NA,NA
S92000003,All Scotland,2022-10-09,2022,10,9,TRUE,75+,119,NA,NA
S92000003,All Scotland,2022-10-16,2022,10,16,TRUE,75+,119,NA,NA
S92000003,All Scotland,2020-03-01,2020,3,1,TRUE,75+,0,NA,NA
S92000003,All Scotland,2020-03-08,2020,3,8,TRUE,75+,0,NA,NA
S92000003,All Scotland,2020-03-15,2020,3,15,TRUE,75+,15,NA,NA
S92000003,All Scotland,2020-03-22,2020,3,22,TRUE,75+,69,NA,NA
S92000003,All Scotland,2020-03-29,2020,3,29,TRUE,75+,252,NA,NA
S92000003,All Scotland,2020-04-05,2020,4,5,FALSE,75+,367,NA,NA
S92000003,All Scotland,2020-04-12,2020,4,12,FALSE,75+,306,NA,NA
S92000003,All Scotland,2020-04-19,2020,4,19,FALSE,75+,202,NA,NA
S92000003,All Scotland,2020-04-26,2020,4,26,FALSE,75+,147,NA,NA
S92000003,All Scotland,2020-05-03,2020,5,3,FALSE,75+,124,NA,NA
S92000003,All Scotland,2020-05-10,2020,5,10,FALSE,75+,83,NA,NA
S92000003,All Scotland,2020-05-17,2020,5,17,FALSE,75+,64,NA,NA
S92000003,All Scotland,2020-05-24,2020,5,24,FALSE,75+,40,NA,NA
S92000003,All Scotland,2020-05-31,2020,5,31,FALSE,75+,11,NA,NA
S92000003,All Scotland,2020-06-07,2020,6,7,FALSE,75+,11,NA,NA
S92000003,All Scotland,2020-06-14,2020,6,14,FALSE,75+,11,NA,NA
S92000003,All Scotland,2020-06-21,2020,6,21,FALSE,75+,7,NA,NA
S92000003,All Scotland,2020-06-28,2020,6,28,FALSE,75+,0,NA,NA
S92000003,All Scotland,2020-07-05,2020,7,5,FALSE,75+,0,NA,NA
S92000003,All Scotland,2020-07-12,2020,7,12,FALSE,75+,0,NA,NA
S92000003,All Scotland,2020-07-19,2020,7,19,FALSE,75+,0,NA,NA
S92000003,All Scotland,2020-07-26,2020,7,26,FALSE,75+,0,NA,NA
S92000003,All Scotland,2020-08-02,2020,8,2,FALSE,75+,0,NA,NA
S92000003,All Scotland,2020-08-09,2020,8,9,FALSE,75+,0,NA,NA
S92000003,All Scotland,2020-08-16,2020,8,16,FALSE,75+,0,NA,NA
S92000003,All Scotland,2020-08-23,2020,8,23,FALSE,75+,0,NA,NA
S92000003,All Scotland,2020-08-30,2020,8,30,FALSE,75+,0,NA,NA
S92000003,All Scotland,2020-09-06,2020,9,6,FALSE,75+,5,NA,NA
S92000003,All Scotland,2020-09-13,2020,9,13,FALSE,75+,5,NA,NA
S92000003,All Scotland,2020-09-20,2020,9,20,FALSE,75+,15,NA,NA
S92000003,All Scotland,2020-09-27,2020,9,27,FALSE,75+,33,NA,NA
S92000003,All Scotland,2020-10-04,2020,10,4,TRUE,75+,59,NA,NA
S92000003,All Scotland,2020-10-11,2020,10,11,TRUE,75+,123,NA,NA
S92000003,All Scotland,2020-10-18,2020,10,18,TRUE,75+,160,NA,NA
S92000003,All Scotland,2020-10-25,2020,10,25,TRUE,75+,213,NA,NA
S92000003,All Scotland,2020-11-01,2020,11,1,TRUE,75+,195,NA,NA
S92000003,All Scotland,2020-11-08,2020,11,8,TRUE,75+,176,NA,NA
S92000003,All Scotland,2020-11-15,2020,11,15,TRUE,75+,162,NA,NA
S92000003,All Scotland,2020-11-22,2020,11,22,TRUE,75+,150,NA,NA
S92000003,All Scotland,2020-11-29,2020,11,29,TRUE,75+,139,NA,NA
S92000003,All Scotland,2020-12-06,2020,12,6,TRUE,75+,123,NA,NA
S92000003,All Scotland,2020-12-13,2020,12,13,TRUE,75+,151,NA,NA
S92000003,All Scotland,2020-12-20,2020,12,20,TRUE,75+,136,NA,NA
S92000003,All Scotland,2020-12-27,2020,12,27,TRUE,75+,165,NA,NA
S92000003,All Scotland,2021-01-03,2021,1,3,TRUE,75+,253,NA,NA
S92000003,All Scotland,2021-01-10,2021,1,10,TRUE,75+,320,NA,NA
S92000003,All Scotland,2021-01-17,2021,1,17,TRUE,75+,321,NA,NA
S92000003,All Scotland,2021-01-24,2021,1,24,TRUE,75+,270,NA,NA
S92000003,All Scotland,2021-01-31,2021,1,31,TRUE,75+,257,NA,NA
S92000003,All Scotland,2021-02-07,2021,2,7,TRUE,75+,174,NA,NA
S92000003,All Scotland,2021-02-14,2021,2,14,TRUE,75+,141,NA,NA
S92000003,All Scotland,2021-02-21,2021,2,21,TRUE,75+,115,NA,NA
S92000003,All Scotland,2021-02-28,2021,2,28,TRUE,75+,79,NA,NA
S92000003,All Scotland,2021-03-07,2021,3,7,TRUE,75+,50,NA,NA
S92000003,All Scotland,2021-03-14,2021,3,14,TRUE,75+,33,NA,NA
S92000003,All Scotland,2021-03-21,2021,3,21,TRUE,75+,21,NA,NA
S92000003,All Scotland,2021-03-28,2021,3,28,TRUE,75+,18,NA,NA
S92000003,All Scotland,2021-04-04,2021,4,4,FALSE,75+,21,NA,NA
S92000003,All Scotland,2021-04-11,2021,4,11,FALSE,75+,12,NA,NA
S92000003,All Scotland,2021-04-18,2021,4,18,FALSE,75+,7,NA,NA
S92000003,All Scotland,2021-04-25,2021,4,25,FALSE,75+,0,NA,NA
S92000003,All Scotland,2021-05-02,2021,5,2,FALSE,75+,6,NA,NA
S92000003,All Scotland,2021-05-09,2021,5,9,FALSE,75+,5,NA,NA
S92000003,All Scotland,2021-05-16,2021,5,16,FALSE,75+,5,NA,NA
S92000003,All Scotland,2021-05-23,2021,5,23,FALSE,75+,16,NA,NA
S92000003,All Scotland,2021-05-30,2021,5,30,FALSE,75+,6,NA,NA
S92000003,All Scotland,2021-06-06,2021,6,6,FALSE,75+,21,NA,NA
S92000003,All Scotland,2021-06-13,2021,6,13,FALSE,75+,17,NA,NA
S92000003,All Scotland,2021-06-20,2021,6,20,FALSE,75+,21,NA,NA
S92000003,All Scotland,2021-06-27,2021,6,27,FALSE,75+,44,NA,NA
S92000003,All Scotland,2021-07-04,2021,7,4,FALSE,75+,59,NA,NA
S92000003,All Scotland,2021-07-11,2021,7,11,FALSE,75+,119,NA,NA
S92000003,All Scotland,2021-07-18,2021,7,18,FALSE,75+,88,NA,NA
S92000003,All Scotland,2021-07-25,2021,7,25,FALSE,75+,72,NA,NA
S92000003,All Scotland,2021-08-01,2021,8,1,FALSE,75+,61,NA,NA
S92000003,All Scotland,2021-08-08,2021,8,8,FALSE,75+,52,NA,NA
S92000003,All Scotland,2021-08-15,2021,8,15,FALSE,75+,52,NA,NA
S92000003,All Scotland,2021-08-22,2021,8,22,FALSE,75+,61,NA,NA
S92000003,All Scotland,2021-08-29,2021,8,29,FALSE,75+,125,NA,NA
S92000003,All Scotland,2021-09-05,2021,9,5,FALSE,75+,186,NA,NA
S92000003,All Scotland,2021-09-12,2021,9,12,FALSE,75+,262,NA,NA
S92000003,All Scotland,2021-09-19,2021,9,19,FALSE,75+,223,NA,NA
S92000003,All Scotland,2021-09-26,2021,9,26,FALSE,75+,165,NA,NA
S92000003,All Scotland,2021-10-03,2021,10,3,TRUE,75+,163,NA,NA
S92000003,All Scotland,2021-10-10,2021,10,10,TRUE,75+,184,NA,NA
S92000003,All Scotland,2021-10-17,2021,10,17,TRUE,75+,171,NA,NA
S92000003,All Scotland,2021-10-24,2021,10,24,TRUE,75+,194,NA,NA
S92000003,All Scotland,2021-10-31,2021,10,31,TRUE,75+,174,NA,NA
S92000003,All Scotland,2021-11-07,2021,11,7,TRUE,75+,141,NA,NA
S92000003,All Scotland,2021-11-14,2021,11,14,TRUE,75+,100,NA,NA
S92000003,All Scotland,2021-11-21,2021,11,21,TRUE,75+,82,NA,NA
S92000003,All Scotland,2021-11-28,2021,11,28,TRUE,75+,59,NA,NA
S92000003,All Scotland,2021-12-05,2021,12,5,TRUE,75+,69,NA,NA
S92000003,All Scotland,2021-12-12,2021,12,12,TRUE,75+,54,NA,NA
S92000003,All Scotland,2021-12-19,2021,12,19,TRUE,75+,48,NA,NA
S92000003,All Scotland,2021-12-26,2021,12,26,TRUE,75+,96,NA,NA
S92000003,All Scotland,2022-01-02,2022,1,2,TRUE,75+,224,NA,NA
S92000003,All Scotland,2022-01-09,2022,1,9,TRUE,75+,225,NA,NA
S92000003,All Scotland,2022-01-16,2022,1,16,TRUE,75+,172,NA,NA
S92000003,All Scotland,2022-01-23,2022,1,23,TRUE,75+,153,NA,NA
S92000003,All Scotland,2022-01-30,2022,1,30,TRUE,75+,123,NA,NA
S92000003,All Scotland,2022-02-06,2022,2,6,TRUE,75+,107,NA,NA
S92000003,All Scotland,2022-02-13,2022,2,13,TRUE,75+,121,NA,NA
S92000003,All Scotland,2022-02-20,2022,2,20,TRUE,75+,160,NA,NA
S92000003,All Scotland,2022-02-27,2022,2,27,TRUE,75+,217,NA,NA
S92000003,All Scotland,2022-03-06,2022,3,6,TRUE,75+,214,NA,NA
S92000003,All Scotland,2022-03-13,2022,3,13,TRUE,75+,289,NA,NA
S92000003,All Scotland,2022-03-20,2022,3,20,TRUE,75+,347,NA,NA
S92000003,All Scotland,2022-03-27,2022,3,27,TRUE,75+,318,NA,NA
S92000003,All Scotland,2022-04-03,2022,4,3,FALSE,75+,356,NA,NA
S92000003,All Scotland,2022-04-10,2022,4,10,FALSE,75+,304,NA,NA
S92000003,All Scotland,2022-04-17,2022,4,17,FALSE,75+,229,NA,NA
S92000003,All Scotland,2022-04-24,2022,4,24,FALSE,75+,191,NA,NA
S92000003,All Scotland,2022-05-01,2022,5,1,FALSE,75+,157,NA,NA
S92000003,All Scotland,2022-05-08,2022,5,8,FALSE,75+,110,NA,NA
S92000003,All Scotland,2022-05-15,2022,5,15,FALSE,75+,131,NA,NA
S92000003,All Scotland,2022-05-22,2022,5,22,FALSE,75+,85,NA,NA
S92000003,All Scotland,2022-05-29,2022,5,29,FALSE,75+,94,NA,NA
S92000003,All Scotland,2022-06-05,2022,6,5,FALSE,75+,93,NA,NA
S92000003,All Scotland,2022-06-12,2022,6,12,FALSE,75+,156,NA,NA
S92000003,All Scotland,2022-06-19,2022,6,19,FALSE,75+,201,NA,NA
S92000003,All Scotland,2022-06-26,2022,6,26,FALSE,75+,288,NA,NA
S92000003,All Scotland,2022-07-03,2022,7,3,FALSE,75+,299,NA,NA
S92000003,All Scotland,2022-07-10,2022,7,10,FALSE,75+,324,NA,NA
S92000003,All Scotland,2022-07-17,2022,7,17,FALSE,75+,271,NA,NA
S92000003,All Scotland,2022-07-24,2022,7,24,FALSE,75+,248,NA,NA
S92000003,All Scotland,2022-07-31,2022,7,31,FALSE,75+,177,NA,NA
S92000003,All Scotland,2022-08-07,2022,8,7,FALSE,75+,125,NA,NA
S92000003,All Scotland,2022-08-14,2022,8,14,FALSE,75+,122,NA,NA
S92000003,All Scotland,2022-08-21,2022,8,21,FALSE,75+,103,NA,NA
S92000003,All Scotland,2022-08-28,2022,8,28,FALSE,75+,95,NA,NA
S92000003,All Scotland,2022-09-04,2022,9,4,FALSE,75+,118,NA,NA
S92000003,All Scotland,2022-09-11,2022,9,11,FALSE,75+,124,NA,NA
S92000003,All Scotland,2022-09-18,2022,9,18,FALSE,75+,111,NA,NA
S92000003,All Scotland,2022-09-25,2022,9,25,FALSE,75+,98,NA,NA
S92000003,All Scotland,2022-10-02,2022,10,2,TRUE,75+,100,NA,NA
S92000003,All Scotland,2022-10-09,2022,10,9,TRUE,75+,119,NA,NA
S92000003,All Scotland,2022-10-16,2022,10,16,TRUE,75+,119,NA,NA
S92000003,All Scotland,2020-03-01,2020,3,1,TRUE,All ages (0plus),0,NA,NA
S92000003,All Scotland,2020-03-08,2020,3,8,TRUE,All ages (0plus),12,NA,NA
S92000003,All Scotland,2020-03-15,2020,3,15,TRUE,All ages (0plus),57,NA,NA
S92000003,All Scotland,2020-03-22,2020,3,22,TRUE,All ages (0plus),209,NA,NA
S92000003,All Scotland,2020-03-29,2020,3,29,TRUE,All ages (0plus),718,NA,NA
S92000003,All Scotland,2020-04-05,2020,4,5,FALSE,All ages (0plus),1069,NA,NA
S92000003,All Scotland,2020-04-12,2020,4,12,FALSE,All ages (0plus),765,NA,NA
S92000003,All Scotland,2020-04-19,2020,4,19,FALSE,All ages (0plus),507,NA,NA
S92000003,All Scotland,2020-04-26,2020,4,26,FALSE,All ages (0plus),339,NA,NA
S92000003,All Scotland,2020-05-03,2020,5,3,FALSE,All ages (0plus),282,NA,NA
S92000003,All Scotland,2020-05-10,2020,5,10,FALSE,All ages (0plus),194,NA,NA
S92000003,All Scotland,2020-05-17,2020,5,17,FALSE,All ages (0plus),139,NA,NA
S92000003,All Scotland,2020-05-24,2020,5,24,FALSE,All ages (0plus),80,NA,NA
S92000003,All Scotland,2020-05-31,2020,5,31,FALSE,All ages (0plus),46,NA,NA
S92000003,All Scotland,2020-06-07,2020,6,7,FALSE,All ages (0plus),29,NA,NA
S92000003,All Scotland,2020-06-14,2020,6,14,FALSE,All ages (0plus),22,NA,NA
S92000003,All Scotland,2020-06-21,2020,6,21,FALSE,All ages (0plus),15,NA,NA
S92000003,All Scotland,2020-06-28,2020,6,28,FALSE,All ages (0plus),11,NA,NA
S92000003,All Scotland,2020-07-05,2020,7,5,FALSE,All ages (0plus),5,NA,NA
S92000003,All Scotland,2020-07-12,2020,7,12,FALSE,All ages (0plus),6,NA,NA
S92000003,All Scotland,2020-07-19,2020,7,19,FALSE,All ages (0plus),0,NA,NA
S92000003,All Scotland,2020-07-26,2020,7,26,FALSE,All ages (0plus),0,NA,NA
S92000003,All Scotland,2020-08-02,2020,8,2,FALSE,All ages (0plus),0,NA,NA
S92000003,All Scotland,2020-08-09,2020,8,9,FALSE,All ages (0plus),0,NA,NA
S92000003,All Scotland,2020-08-16,2020,8,16,FALSE,All ages (0plus),11,NA,NA
S92000003,All Scotland,2020-08-23,2020,8,23,FALSE,All ages (0plus),12,NA,NA
S92000003,All Scotland,2020-08-30,2020,8,30,FALSE,All ages (0plus),18,NA,NA
S92000003,All Scotland,2020-09-06,2020,9,6,FALSE,All ages (0plus),19,NA,NA
S92000003,All Scotland,2020-09-13,2020,9,13,FALSE,All ages (0plus),37,NA,NA
S92000003,All Scotland,2020-09-20,2020,9,20,FALSE,All ages (0plus),62,NA,NA
S92000003,All Scotland,2020-09-27,2020,9,27,FALSE,All ages (0plus),113,NA,NA
S92000003,All Scotland,2020-10-04,2020,10,4,TRUE,All ages (0plus),189,NA,NA
S92000003,All Scotland,2020-10-11,2020,10,11,TRUE,All ages (0plus),351,NA,NA
S92000003,All Scotland,2020-10-18,2020,10,18,TRUE,All ages (0plus),527,NA,NA
S92000003,All Scotland,2020-10-25,2020,10,25,TRUE,All ages (0plus),644,NA,NA
S92000003,All Scotland,2020-11-01,2020,11,1,TRUE,All ages (0plus),611,NA,NA
S92000003,All Scotland,2020-11-08,2020,11,8,TRUE,All ages (0plus),474,NA,NA
S92000003,All Scotland,2020-11-15,2020,11,15,TRUE,All ages (0plus),478,NA,NA
S92000003,All Scotland,2020-11-22,2020,11,22,TRUE,All ages (0plus),452,NA,NA
S92000003,All Scotland,2020-11-29,2020,11,29,TRUE,All ages (0plus),377,NA,NA
S92000003,All Scotland,2020-12-06,2020,12,6,TRUE,All ages (0plus),327,NA,NA
S92000003,All Scotland,2020-12-13,2020,12,13,TRUE,All ages (0plus),343,NA,NA
S92000003,All Scotland,2020-12-20,2020,12,20,TRUE,All ages (0plus),394,NA,NA
S92000003,All Scotland,2020-12-27,2020,12,27,TRUE,All ages (0plus),418,NA,NA
S92000003,All Scotland,2021-01-03,2021,1,3,TRUE,All ages (0plus),720,NA,NA
S92000003,All Scotland,2021-01-10,2021,1,10,TRUE,All ages (0plus),950,NA,NA
S92000003,All Scotland,2021-01-17,2021,1,17,TRUE,All ages (0plus),993,NA,NA
S92000003,All Scotland,2021-01-24,2021,1,24,TRUE,All ages (0plus),857,NA,NA
S92000003,All Scotland,2021-01-31,2021,1,31,TRUE,All ages (0plus),713,NA,NA
S92000003,All Scotland,2021-02-07,2021,2,7,TRUE,All ages (0plus),563,NA,NA
S92000003,All Scotland,2021-02-14,2021,2,14,TRUE,All ages (0plus),465,NA,NA
S92000003,All Scotland,2021-02-21,2021,2,21,TRUE,All ages (0plus),437,NA,NA
S92000003,All Scotland,2021-02-28,2021,2,28,TRUE,All ages (0plus),340,NA,NA
S92000003,All Scotland,2021-03-07,2021,3,7,TRUE,All ages (0plus),246,NA,NA
S92000003,All Scotland,2021-03-14,2021,3,14,TRUE,All ages (0plus),186,NA,NA
S92000003,All Scotland,2021-03-21,2021,3,21,TRUE,All ages (0plus),160,NA,NA
S92000003,All Scotland,2021-03-28,2021,3,28,TRUE,All ages (0plus),148,NA,NA
S92000003,All Scotland,2021-04-04,2021,4,4,FALSE,All ages (0plus),119,NA,NA
S92000003,All Scotland,2021-04-11,2021,4,11,FALSE,All ages (0plus),106,NA,NA
S92000003,All Scotland,2021-04-18,2021,4,18,FALSE,All ages (0plus),67,NA,NA
S92000003,All Scotland,2021-04-25,2021,4,25,FALSE,All ages (0plus),63,NA,NA
S92000003,All Scotland,2021-05-02,2021,5,2,FALSE,All ages (0plus),53,NA,NA
S92000003,All Scotland,2021-05-09,2021,5,9,FALSE,All ages (0plus),58,NA,NA
S92000003,All Scotland,2021-05-16,2021,5,16,FALSE,All ages (0plus),57,NA,NA
S92000003,All Scotland,2021-05-23,2021,5,23,FALSE,All ages (0plus),107,NA,NA
S92000003,All Scotland,2021-05-30,2021,5,30,FALSE,All ages (0plus),106,NA,NA
S92000003,All Scotland,2021-06-06,2021,6,6,FALSE,All ages (0plus),144,NA,NA
S92000003,All Scotland,2021-06-13,2021,6,13,FALSE,All ages (0plus),150,NA,NA
S92000003,All Scotland,2021-06-20,2021,6,20,FALSE,All ages (0plus),186,NA,NA
S92000003,All Scotland,2021-06-27,2021,6,27,FALSE,All ages (0plus),223,NA,NA
S92000003,All Scotland,2021-07-04,2021,7,4,FALSE,All ages (0plus),366,NA,NA
S92000003,All Scotland,2021-07-11,2021,7,11,FALSE,All ages (0plus),508,NA,NA
S92000003,All Scotland,2021-07-18,2021,7,18,FALSE,All ages (0plus),448,NA,NA
S92000003,All Scotland,2021-07-25,2021,7,25,FALSE,All ages (0plus),351,NA,NA
S92000003,All Scotland,2021-08-01,2021,8,1,FALSE,All ages (0plus),277,NA,NA
S92000003,All Scotland,2021-08-08,2021,8,8,FALSE,All ages (0plus),248,NA,NA
S92000003,All Scotland,2021-08-15,2021,8,15,FALSE,All ages (0plus),219,NA,NA
S92000003,All Scotland,2021-08-22,2021,8,22,FALSE,All ages (0plus),265,NA,NA
S92000003,All Scotland,2021-08-29,2021,8,29,FALSE,All ages (0plus),510,NA,NA
S92000003,All Scotland,2021-09-05,2021,9,5,FALSE,All ages (0plus),713,NA,NA
S92000003,All Scotland,2021-09-12,2021,9,12,FALSE,All ages (0plus),925,NA,NA
S92000003,All Scotland,2021-09-19,2021,9,19,FALSE,All ages (0plus),817,NA,NA
S92000003,All Scotland,2021-09-26,2021,9,26,FALSE,All ages (0plus),608,NA,NA
S92000003,All Scotland,2021-10-03,2021,10,3,TRUE,All ages (0plus),532,NA,NA
S92000003,All Scotland,2021-10-10,2021,10,10,TRUE,All ages (0plus),539,NA,NA
S92000003,All Scotland,2021-10-17,2021,10,17,TRUE,All ages (0plus),460,NA,NA
S92000003,All Scotland,2021-10-24,2021,10,24,TRUE,All ages (0plus),563,NA,NA
S92000003,All Scotland,2021-10-31,2021,10,31,TRUE,All ages (0plus),554,NA,NA
S92000003,All Scotland,2021-11-07,2021,11,7,TRUE,All ages (0plus),498,NA,NA
S92000003,All Scotland,2021-11-14,2021,11,14,TRUE,All ages (0plus),474,NA,NA
S92000003,All Scotland,2021-11-21,2021,11,21,TRUE,All ages (0plus),383,NA,NA
S92000003,All Scotland,2021-11-28,2021,11,28,TRUE,All ages (0plus),364,NA,NA
S92000003,All Scotland,2021-12-05,2021,12,5,TRUE,All ages (0plus),327,NA,NA
S92000003,All Scotland,2021-12-12,2021,12,12,TRUE,All ages (0plus),354,NA,NA
S92000003,All Scotland,2021-12-19,2021,12,19,TRUE,All ages (0plus),320,NA,NA
S92000003,All Scotland,2021-12-26,2021,12,26,TRUE,All ages (0plus),417,NA,NA
S92000003,All Scotland,2022-01-02,2022,1,2,TRUE,All ages (0plus),752,NA,NA
S92000003,All Scotland,2022-01-09,2022,1,9,TRUE,All ages (0plus),764,NA,NA
S92000003,All Scotland,2022-01-16,2022,1,16,TRUE,All ages (0plus),662,NA,NA
S92000003,All Scotland,2022-01-23,2022,1,23,TRUE,All ages (0plus),557,NA,NA
S92000003,All Scotland,2022-01-30,2022,1,30,TRUE,All ages (0plus),454,NA,NA
S92000003,All Scotland,2022-02-06,2022,2,6,TRUE,All ages (0plus),434,NA,NA
S92000003,All Scotland,2022-02-13,2022,2,13,TRUE,All ages (0plus),419,NA,NA
S92000003,All Scotland,2022-02-20,2022,2,20,TRUE,All ages (0plus),484,NA,NA
S92000003,All Scotland,2022-02-27,2022,2,27,TRUE,All ages (0plus),588,NA,NA
S92000003,All Scotland,2022-03-06,2022,3,6,TRUE,All ages (0plus),609,NA,NA
S92000003,All Scotland,2022-03-13,2022,3,13,TRUE,All ages (0plus),805,NA,NA
S92000003,All Scotland,2022-03-20,2022,3,20,TRUE,All ages (0plus),930,NA,NA
S92000003,All Scotland,2022-03-27,2022,3,27,TRUE,All ages (0plus),896,NA,NA
S92000003,All Scotland,2022-04-03,2022,4,3,FALSE,All ages (0plus),858,NA,NA
S92000003,All Scotland,2022-04-10,2022,4,10,FALSE,All ages (0plus),716,NA,NA
S92000003,All Scotland,2022-04-17,2022,4,17,FALSE,All ages (0plus),567,NA,NA
S92000003,All Scotland,2022-04-24,2022,4,24,FALSE,All ages (0plus),448,NA,NA
S92000003,All Scotland,2022-05-01,2022,5,1,FALSE,All ages (0plus),363,NA,NA
S92000003,All Scotland,2022-05-08,2022,5,8,FALSE,All ages (0plus),286,NA,NA
S92000003,All Scotland,2022-05-15,2022,5,15,FALSE,All ages (0plus),299,NA,NA
S92000003,All Scotland,2022-05-22,2022,5,22,FALSE,All ages (0plus),217,NA,NA
S92000003,All Scotland,2022-05-29,2022,5,29,FALSE,All ages (0plus),265,NA,NA
S92000003,All Scotland,2022-06-05,2022,6,5,FALSE,All ages (0plus),298,NA,NA
S92000003,All Scotland,2022-06-12,2022,6,12,FALSE,All ages (0plus),426,NA,NA
S92000003,All Scotland,2022-06-19,2022,6,19,FALSE,All ages (0plus),506,NA,NA
S92000003,All Scotland,2022-06-26,2022,6,26,FALSE,All ages (0plus),734,NA,NA
S92000003,All Scotland,2022-07-03,2022,7,3,FALSE,All ages (0plus),782,NA,NA
S92000003,All Scotland,2022-07-10,2022,7,10,FALSE,All ages (0plus),777,NA,NA
S92000003,All Scotland,2022-07-17,2022,7,17,FALSE,All ages (0plus),693,NA,NA
S92000003,All Scotland,2022-07-24,2022,7,24,FALSE,All ages (0plus),605,NA,NA
S92000003,All Scotland,2022-07-31,2022,7,31,FALSE,All ages (0plus),450,NA,NA
S92000003,All Scotland,2022-08-07,2022,8,7,FALSE,All ages (0plus),344,NA,NA
S92000003,All Scotland,2022-08-14,2022,8,14,FALSE,All ages (0plus),302,NA,NA
S92000003,All Scotland,2022-08-21,2022,8,21,FALSE,All ages (0plus),247,NA,NA
